Market	Channel	Region	Category	SubCategory	Brand	Variant	PackType	PPG	PackSize	Year	Month	Week	Date	BrCatId	SalesValue	Volume	VolumeUnits	D1	D2	D3	D4	D5	D6	AV1	AV2	AV3	AV4	AV5	AV6	EV1	EV2	EV3	EV4	EV5	EV6	PrepDate
Market1	pharmacy	allregion	powdermilk	allsubcategory	restofcategory	dairy  others	allpacktype	allppg	allpacksize	2022	7	30	31-07-2022 00:00	Brand	8299	0.55	0	0.0145497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	restofcategory	dairy  others	allpacktype	allppg	allpacksize	2023	2	8	26-02-2023 00:00	Brand	8299	0.55	0	0.0144907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2021	7	30	01-08-2021 00:00	Brand	6760073	757.6	0	8.4114846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2021	8	34	29-08-2021 00:00	Brand	7149274	810.4	0	8.6114723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2021	9	39	03-10-2021 00:00	Brand	6900454	744	0	6.7971283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2021	10	43	31-10-2021 00:00	Brand	4660717	513.6	0	6.4184294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2021	11	47	28-11-2021 00:00	Brand	4694799	500.8	0	6.1366604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	1	4	30-01-2022 00:00	Brand	3587350	392.8	0	4.8823271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2021	12	52	02-01-2022 00:00	Brand	4349261	468.8	0	4.8859558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	2	8	27-02-2022 00:00	Brand	3391311	354.4	0	4.5360825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	3	13	03-04-2022 00:00	Brand	4743912	489.6	0	5.0649199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	4	17	01-05-2022 00:00	Brand	4302887.143	426.4	0	5.5563679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	5	21	29-05-2022 00:00	Brand	5246397	531.2	0	6.885485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	6	26	03-07-2022 00:00	Brand	7492127	682.4	0	6.946707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	7	30	31-07-2022 00:00	Brand	7504345	691.2	0	8.2496726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	8	34	28-08-2022 00:00	Brand	6546289	579.2	0	7.4449594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	9	39	02-10-2022 00:00	Brand	7134848	592	0	6.2086573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	10	43	30-10-2022 00:00	Brand	4976296	433.6	0	5.8678644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	11	47	27-11-2022 00:00	Brand	5923647	512.8	0	5.9843886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	1	4	29-01-2023 00:00	Brand	3788251	320.8	0	4.4979687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2022	12	52	01-01-2023 00:00	Brand	4860257	400	0	4.2845594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	2	8	26-02-2023 00:00	Brand	4681666	380	0	5.0862194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	3	13	02-04-2023 00:00	Brand	6561271	507.2	0	5.2765564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	4	17	30-04-2023 00:00	Brand	6403524	520	0	6.0798156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	5	21	28-05-2023 00:00	Brand	6689718	520.8	0	6.5719615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	6	26	02-07-2023 00:00	Brand	7601296	593.6	0	5.9188599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	7	30	30-07-2023 00:00	Brand	5691967	452.8	0	5.7626147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	8	34	27-08-2023 00:00	Brand	5855702	525.6	0	6.1265388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	9	39	01-10-2023 00:00	Brand	6794961	524	0	5.2271171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	10	43	29-10-2023 00:00	Brand	4954122	386.4	0	4.3633253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	11	47	26-11-2023 00:00	Brand	6053243	553.6	0	5.1238258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2023	12	52	31-12-2023 00:00	Brand	5932171	456.8	0	4.0013564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2024	1	4	28-01-2024 00:00	Brand	3421198	261.6	0	3.1598251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2024	2	8	25-02-2024 00:00	Brand	4719240	433.6	0	4.1889986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2024	3	13	31-03-2024 00:00	Brand	5160056	404.8	0	3.5312641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2024	4	17	28-04-2024 00:00	Brand	4516208	346.4	0	3.8166876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2024	5	21	26-05-2024 00:00	Brand	5671322	523.2	0	4.9459684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2024	6	26	30-06-2024 00:00	Brand	5145103	394.4	0	3.4012108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2024	7	30	28-07-2024 00:00	Brand	4904164	365.6	0	3.8514067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  lactose free	allpacktype	allppg	allpacksize	2024	8	34	25-08-2024 00:00	Brand	5513480	504.8	0	4.7489083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2021	7	30	01-08-2021 00:00	Brand	1974331	151.3	0	2.964665146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2021	8	34	29-08-2021 00:00	Brand	2215991	182	0	3.1064875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2021	9	39	03-10-2021 00:00	Brand	2124775	166.5	0	2.5011579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2021	10	43	31-10-2021 00:00	Brand	1454744	118	0	2.3326572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2021	11	47	28-11-2021 00:00	Brand	1503732	118.5	0	2.277673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	1	4	30-01-2022 00:00	Brand	993379	77	0	1.7687473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2021	12	52	02-01-2022 00:00	Brand	1232525	96.5	0	1.6788237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	2	8	27-02-2022 00:00	Brand	1091138	81.5	0	1.7231222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	3	13	03-04-2022 00:00	Brand	1454079	109	0	1.7779857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	4	17	01-05-2022 00:00	Brand	1196820	87.5	0	1.7546425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	5	21	29-05-2022 00:00	Brand	1186543	87.5	0	1.8818381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	6	26	03-07-2022 00:00	Brand	1297411	85.5	0	1.5475913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	7	30	31-07-2022 00:00	Brand	1379214	86.5	0	1.9496581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	8	34	28-08-2022 00:00	Brand	1478881	94.5	0	2.0422943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	9	39	02-10-2022 00:00	Brand	1105999	64	0	1.2069166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	10	43	30-10-2022 00:00	Brand	910134	57.5	0	1.3039699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	11	47	27-11-2022 00:00	Brand	890231	55.5	0	1.2142238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	1	4	29-01-2023 00:00	Brand	630056	37	0	0.8705746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2022	12	52	01-01-2023 00:00	Brand	750776	45.5	0	0.750664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	2	8	26-02-2023 00:00	Brand	541466	30	0	0.710042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	3	13	02-04-2023 00:00	Brand	858010	47	0	0.9025688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	4	17	30-04-2023 00:00	Brand	858680	51	0	1.0661288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	5	21	28-05-2023 00:00	Brand	781703	44.5	0	1.0618453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	6	26	02-07-2023 00:00	Brand	710524	41	0	0.850477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	7	30	30-07-2023 00:00	Brand	443633	25	0	0.6020642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	8	34	27-08-2023 00:00	Brand	441725	28	0	0.6441454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	9	39	01-10-2023 00:00	Brand	463481	24.5	0	0.4565168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	10	43	29-10-2023 00:00	Brand	227626	12.5	0	0.3137031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	11	47	26-11-2023 00:00	Brand	300950	18.5	0	0.4269855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2023	12	52	31-12-2023 00:00	Brand	343604	18.3	0	0.3459613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2024	1	4	28-01-2024 00:00	Brand	225087	14.5	0	0.2821272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2024	2	8	25-02-2024 00:00	Brand	229574	14.5	0	0.3385049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2024	3	13	31-03-2024 00:00	Brand	340462	19	0	0.2923977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2024	4	17	28-04-2024 00:00	Brand	137293	7.5	0	0.1810837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2024	5	21	26-05-2024 00:00	Brand	238386	13.5	0	0.2770851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2024	6	26	30-06-2024 00:00	Brand	225882	12	0	0.2091359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2024	7	30	28-07-2024 00:00	Brand	174331	10	0	0.232177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  others	allpacktype	allppg	allpacksize	2024	8	34	25-08-2024 00:00	Brand	198073	12.5	0	0.2183406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  semi skimmed	allpacktype	allppg	allpacksize	2024	5	21	26-05-2024 00:00	Brand	26965	3.5	0	0.0415628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  semi skimmed	allpacktype	allppg	allpacksize	2024	6	26	30-06-2024 00:00	Brand	41470	3.5	0	0.0550358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  semi skimmed	allpacktype	allppg	allpacksize	2024	7	30	28-07-2024 00:00	Brand	49193	4.2	0	0.0819448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  semi skimmed	allpacktype	allppg	allpacksize	2024	8	34	25-08-2024 00:00	Brand	57678	4.9	0	0.0682314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2021	7	30	01-08-2021 00:00	Brand	3255929	485.6	0	5.6701775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2021	8	34	29-08-2021 00:00	Brand	3633938	547.2	0	5.9239994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2021	9	39	03-10-2021 00:00	Brand	3690900	534.4	0	5.2802223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2021	10	43	31-10-2021 00:00	Brand	2702611	405.6	0	4.8391771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2021	11	47	28-11-2021 00:00	Brand	2488287	357.6	0	4.555346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2022	1	4	30-01-2022 00:00	Brand	1532458	225.6	0	3.3182283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2021	12	52	02-01-2022 00:00	Brand	2258416	333.6	0	3.5197407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2022	2	8	27-02-2022 00:00	Brand	1826820	254.4	0	3.4167894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2022	3	13	03-04-2022 00:00	Brand	2369740	340.8	0	3.8717979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2022	4	17	01-05-2022 00:00	Brand	2130777	296	0	4.0064337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2022	5	21	29-05-2022 00:00	Brand	2221940	305.6	0	4.2596645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2022	6	26	03-07-2022 00:00	Brand	3443697	412.8	0	4.4915057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2022	7	30	31-07-2022 00:00	Brand	2828645	336.8	0	4.6122508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2022	8	34	28-08-2022 00:00	Brand	2843548	339.2	0	4.5336037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2022	9	39	02-10-2022 00:00	Brand	3077827	346.4	0	3.7484043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2022	10	43	30-10-2022 00:00	Brand	1947781	227.2	0	2.9266879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2022	11	47	27-11-2022 00:00	Brand	2106905	244	0	2.8476438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand4	dairy  skimmed	allpacktype	allppg	allpacksize	2023	1	4	29-01-2023 00:00	Brand	1354758	150.4	0	2.1764364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
